Point1,Point2,Point3,Point4
29.76899,38.099,38.099,76.198
11.549813,0,0,0
0.9861858,2.6535413,2.6535413,5.3070826
0,0,0,0
0,0,0,0
0,2.0373495,2.0373495,4.074699
7.3018064,0.27849248,0.27849248,0.55698496
0,3.588558,3.588558,7.177116
0,0,0,0
11.817605,2.3267043,2.3267043,4.6534086
0.1805247,11.729195,11.729195,23.45839
1.0238632,1.9200952,1.9200952,3.8401904
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,14.05765,14.05765,28.1153
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10.201042,14.955095,14.955095,29.91019
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.10048105,0.10048105,0.2009621
0,0,0,0
0,0,0,0
0,0,0,0
0.17359547,0.5142265,0.5142265,1.028453
0,0.1063917,0.1063917,0.2127834
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.35813707,0.35813707,0.71627414
0,0.19194274,0.19194274,0.38388548
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6.737391,0,0,0
0.13581763,20.20787,20.20787,40.41574
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
27.21889,24.527287,24.527287,49.054574
0.12822704,0.55645144,0.55645144,1.11290288
0,7.9074283,7.9074283,15.8148566
0.17715344,26.358093,26.358093,52.716186
0.1935165,9.373713,9.373713,18.747426
4.8857894,1.0988444,1.0988444,2.1976888
5.1115866,6.010009,6.010009,12.020018
0.39300618,32.66399,32.66399,65.32798
0.2853351,0.84522295,0.84522295,1.6904459
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.13722844,0.13722844,0.27445688
0,0,0,0
0,0,0,0
0,0,0,0
0.14965129,0.44329873,0.44329873,0.88659746
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.33322355,0.98707855,0.98707855,1.9741571
0,0.21903777,0.21903777,0.43807554
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.10974427,0.32508576,0.32508576,0.65017152
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.42700496,2.0162647,2.0162647,4.0325294
0,0.13594493,0.13594493,0.27188986
0,0.11230234,0.11230234,0.22460468
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.16619432,0.16619432,0.33238864
0,0,0,0
13.515174,6.738711,6.738711,13.477422
0,0,0,0
0,0,0,0
1.2197227,2.4842162,2.4842162,4.9684324
2.0346565,5.317898,5.317898,10.635796
11.103157,10.816214,10.816214,21.632428
1.5051347,1.4361624,1.4361624,2.8723248
0,0,0,0
2.0182886,15.418001,15.418001,30.836002
2.5482714,1.0295868,1.0295868,2.0591736
0,0,0,0
7.280157,10.459042,10.459042,20.918084
0.9960817,3.5720549,3.5720549,7.1441098
0,0,0,0
0,1.9352711,1.9352711,3.8705422
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.9249688,0,0,0
1.0462892,0.2482473,0.2482473,0.4964946
1.0123682,0.14776625,0.14776625,0.2955325
0,1.9969336,1.9969336,3.9938672
3.1994529,7.14878,7.14878,14.29756
0,2.0057473,2.0057473,4.0114946
2.003667,5.431898,5.431898,10.863796
0,0,0,0
0,0,0,0
0,0,0,0
0,0.11230234,0.11230234,0.22460468
0,3.6326256,3.6326256,7.2652512
0,2.6638985,2.6638985,5.327797
0,0,0,0
0.9799699,0,0,0
0,0,0,0
0,0.34846157,0.34846157,0.69692314
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.1549814,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,2.79577,2.79577,5.59154
4.149233,7.985103,7.985103,15.970206
4.0300355,4.1759424,4.1759424,8.3518848
1.0598605,1.2077494,1.2077494,2.4154988
1.0115595,0.1662435,0.1662435,0.332487
0,0.31400973,0.31400973,0.62801946
0,0,0,0
0,0.11230234,0.11230234,0.22460468
0,0.15436885,0.15436885,0.3087377
1.1708633,0.9081564,0.9081564,1.8163128
11.382735,10.665043,10.665043,21.330086
9.099268,10.761403,10.761403,21.522806
0,2.659452,2.659452,5.318904
0,0,0,0
1.9628805,0.11230234,0.11230234,0.22460468
17.995289,25.669487,25.669487,51.338974
13.785726,11.51789,11.51789,23.03578
5.1336837,6.846826,6.846826,13.693652
2.1184313,2.9014022,2.9014022,5.8028044
3.22414,12.401166,12.401166,24.802332
1.936779,1.7572062,1.7572062,3.5144124
0,0.19505145,0.19505145,0.3901029
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.107989006,0.107989006,0.215978012
0,0,0,0
4.5992436,2.5728335,2.5728335,5.145667
14.757572,0.99698246,0.99698246,1.99396492
42.641144,7.039247,7.039247,14.078494
38.31878,10.470729,10.470729,20.941458
21.802134,5.9005575,5.9005575,11.801115
0,0.15952446,0.15952446,0.31904892
17.392561,0.2009621,0.2009621,0.4019242
5.973389,0,0,0
10.916419,2.2434304,2.2434304,4.4868608
4.92496,6.444747,6.444747,12.889494
0,0,0,0
0.6506237,3.121402,3.121402,6.242804
0,1.8044915,1.8044915,3.608983
0,2.915815,2.915815,5.83163
0.9903383,0.94362026,0.94362026,1.88724052
1.158972,0,0,0
0,0.118213,0.118213,0.236426
0.99792373,1.8432567,1.8432567,3.6865134
6.003118,8.638723,8.638723,17.277446
1.0303264,0.2009621,0.2009621,0.4019242
4.813603,0.17572062,0.17572062,0.35144124
9.7256365,2.0416627,2.0416627,4.0833254
4.812422,0,0,0
0.27324745,21.627005,21.627005,43.25401
3.8499377,0,0,0
0,0.8786031,0.8786031,1.7572062
20.545416,1.0064077,1.0064077,2.0128154
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.9624844,0,0,0
5.337619,1.6360245,1.6360245,3.272049
15.469274,0.22199535,0.22199535,0.4439907
3.10757,0,0,0
0.13256401,9.033893,9.033893,18.067786
1.9548991,0,0,0
0,0,0,0
0.21197122,24.94134,24.94134,49.88268
27.729494,63.250553,63.250553,126.501106
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.8369017,0.106231645,0.106231645,0.21246329
0.28733045,0.8511336,0.8511336,1.7022672
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.118213,0.118213,0.236426
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.31097806,0.31097806,0.62195612
0.45493987,1.6062827,1.6062827,3.2125654
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.18422118,0.10698513,0.10698513,0.21397026
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.7000405,0.4065435,0.4065435,0.813087
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.4294328,0.28433815,0.28433815,0.5686763
1.3273379,0.87886333,0.87886333,1.75772666
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.4737694,0.85588104,0.85588104,1.71176208
0.36844236,0.21397026,0.21397026,0.42794052
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.5895078,0.34235242,0.34235242,0.68470484
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.8422118,1.0698514,1.0698514,2.1397028
0,0,0,0
2.3219492,2.805171,2.805171,5.610342
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.2191124,2.5369213,2.5369213,5.0738426
7.5751195,5.3229675,5.3229675,10.645935
0.22106542,0.12838216,0.12838216,0.25676432
10.382892,10.911,10.911,21.822
0.5797098,0.9666751,0.9666751,1.9333502
24.90111,22.509848,22.509848,45.019696
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.6476411,0.57437086,0.57437086,1.14874172
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
35.025093,7.4570794,7.4570794,14.9141588
0,0.559281,0.559281,1.118562
0,0,0,0
0,0,0,0
0.9099146,0.81639767,0.81639767,1.63279534
0,0,0,0
4.8013606,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.1334043,6.744476,6.744476,13.488952
0,0,0,0
0,0,0,0
20.792427,27.031914,27.031914,54.063828
0,0,0,0
0,0,0,0
1.6208687,2.0639372,2.0639372,4.1278744
0,2.1124887,2.1124887,4.2249774
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.12668842,0,0,0
0,0,0,0
1.9205443,0,0,0
0,0.100059524,0.100059524,0.200119048
0,2.924415,2.924415,5.84883
0.98880213,0,0,0
1.3185986,0.28189173,0.28189173,0.56378346
16.023493,14.3623905,14.3623905,28.724781
4.1503353,13.410635,13.410635,26.82127
3.8605394,3.5990741,3.5990741,7.1981482
1.8362598,0.18017034,0.18017034,0.36034068
4.6552973,14.225003,14.225003,28.450006
6.099238,6.976768,6.976768,13.953536
10.615728,23.194109,23.194109,46.388218
1.548547,15.127917,15.127917,30.255834
1.9349984,3.888913,3.888913,7.777826
2.5972767,2.1362658,2.1362658,4.2725316
1.2475058,1.0640905,1.0640905,2.128181
3.6361656,0.45616943,0.45616943,0.91233886
10.521168,40.136234,40.136234,80.272468
11.946426,36.597504,36.597504,73.195008
2.2659314,12.156805,12.156805,24.31361
4.119763,2.213164,2.213164,4.426328
4.3204246,2.060145,2.060145,4.12029
0,1.0792396,1.0792396,2.1584792
1.0903102,4.0522604,4.0522604,8.1045208
2.3804266,2.2949698,2.2949698,4.5899396
0,1.2689537,1.2689537,2.5379074
4.1239605,8.99208,8.99208,17.98416
1.5476086,0.19021715,0.19021715,0.3804343
0.54583275,0,0,0
0.4501816,0.8518009,0.8518009,1.7036018
0.98475814,0.10394314,0.10394314,0.20788628
2.9576104,2.142801,2.142801,4.285602
1.0585452,2.247054,2.247054,4.494108
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.97329175,0,0,0
0,0,0,0
0,0,0,0
0,0.10109095,0.10109095,0.2021819
1.5911177,0,0,0
1.0551211,2.006665,2.006665,4.01333
0.10581852,2.9435463,2.9435463,5.8870926
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.512331,0.14601983,0.14601983,0.29203966
20.141382,9.94442,9.94442,19.88884
1.2321059,2.928138,2.928138,5.856276
33.911747,5.8376665,5.8376665,11.675333
2.1696732,0,0,0
1.7668463,0.17089754,0.17089754,0.34179508
0.105050646,0.116881095,0.116881095,0.23376219
23.103567,8.248144,8.248144,16.496288
1.1681805,0.15909567,0.15909567,0.31819134
0,2.7964048,2.7964048,5.5928096
0,4.703417,4.703417,9.406834
0,0,0,0
0.8324358,0.72134066,0.72134066,1.44268132
1.0362258,0.9189935,0.9189935,1.837987
0,0,0,0
2.202413,7.4570794,7.4570794,14.9141588
1.9674149,0.19423954,0.19423954,0.38847908
18.052645,6.125681,6.125681,12.251362
1.0485544,3.035022,3.035022,6.070044
0,0.22165744,0.22165744,0.44331488
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10.562994,0,0,0
1.6353844,0.1803669,0.1803669,0.3607338
0,0.100059524,0.100059524,0.200119048
9.401549,18.671179,18.671179,37.342358
21.120188,38.51243,38.51243,77.02486
0.11071929,0,0,0
0.19712214,18.642698,18.642698,37.285396
0.46676403,19.231289,19.231289,38.462578
0,0,0,0
0,0.1543492,0.1543492,0.3086984
4.1845765,17.686766,17.686766,35.373532
3.1732302,0.15188792,0.15188792,0.30377584
0,3.0385945,3.0385945,6.077189
32.97174,1.0689735,1.0689735,2.137947
0,3.171044,3.171044,6.342088
1.6876203,7.484365,7.484365,14.96873
0,0,0,0
0.55086,13.288014,13.288014,26.576028
3.3429263,20.305805,20.305805,40.61161
53.24413,45.33555,45.33555,90.6711
33.412838,51.802345,51.802345,103.60469
2.1499436,6.772503,6.772503,13.545006
29.58822,44.292126,44.292126,88.584252
6.431978,31.254951,31.254951,62.509902
0,3.9653003,3.9653003,7.9306006
0,1.9555861,1.9555861,3.9111722
0.2107885,0.39301327,0.39301327,0.78602654
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.17680423,0.17680423,0.35360846
3.0634217,9.501717,9.501717,19.003434
0,0,0,0
0,0,0,0
0.31225333,0,0,0
0,0,0,0
0,0,0,0
0.28713638,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.3591444,4.2557564,4.2557564,8.5115128
1.531495,12.221643,12.221643,24.443286
24.38564,29.802538,29.802538,59.605076
3.460266,12.018727,12.018727,24.037454
0,0,0,0
0,0,0,0
0,0,0,0
0.59095496,2.1859243,2.1859243,4.3718486
36.232937,24.307276,24.307276,48.614552
13.931758,0.13567096,0.13567096,0.27134192
7.037005,5.1069875,5.1069875,10.213975
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.9577367,2.9489539,2.9489539,5.8979078
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.3263925,0.7702929,0.7702929,1.5405858
0.18422118,0.10698513,0.10698513,0.21397026
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
40.123512,40.85006,40.85006,81.70012
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.67632496,0.69003475,0.69003475,1.3800695
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10.005071,10.307936,10.307936,20.615872
0,0,0,0
0,0,0,0
0.33341601,0.6730118,0.6730118,1.3460236
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.23210202,0.22905247,0.22905247,0.45810494
0,0,0,0
0,0,0,0
0,0,0,0
0,0.22844525,0.22844525,0.4568905
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.120134,3.303084,3.303084,6.606168
22.582869,27.644485,27.644485,55.28897
71.791,15.022782,15.022782,30.045564
13.10166,29.090496,29.090496,58.180992
2.4786227,6.2975273,6.2975273,12.5950546
6.2872133,7.722739,7.722739,15.445478
7.9957824,4.1045294,4.1045294,8.2090588
16.695858,20.29452,20.29452,40.58904
8.179356,8.159226,8.159226,16.318452
0.5699567,7.9102783,7.9102783,15.8205566
1.1638467,6.759968,6.759968,13.519936
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.6769795,27.78315,27.78315,55.5663
5.783858,0,0,0
0.1144388,2.8856,2.8856,5.7712
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.9151,0.9151,1.8302
1.5292685,0.15524966,0.15524966,0.31049932
0,0,0,0
2.069063,0,0,0
12.693159,8.31019,8.31019,16.62038
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
9.992215,18.862516,18.862516,37.725032
0,0,0,0
0,0,0,0
1.8969277,0,0,0
4.792264,11.55674,11.55674,23.11348
2.4314187,2.0934706,2.0934706,4.1869412
9.460719,24.274834,24.274834,48.549668
4.9307194,5.2361693,5.2361693,10.4723386
9.349561,7.857978,7.857978,15.715956
8.769449,18.539963,18.539963,37.079926
14.179392,37.72523,37.72523,75.45046
15.336646,7.0166492,7.0166492,14.0332984
9.764841,7.386963,7.386963,14.773926
16.558311,10.471855,10.471855,20.94371
6.536799,9.6027355,9.6027355,19.205471
1.0226346,0.116233945,0.116233945,0.23246789
3.5504143,3.0187652,3.0187652,6.0375304
1.4357735,0.13655488,0.13655488,0.27310976
3.3290029,2.9958715,2.9958715,5.991743
3.3775592,5.8603864,5.8603864,11.7207728
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.14081374,0.14081374,0.28162748
0.11879374,2.1399095,2.1399095,4.279819
3.9663544,1.284145,1.284145,2.56829
0,0,0,0
0,0,0,0
0,0.19009112,0.19009112,0.38018224
0,0,0,0
0,1.028494,1.028494,2.056988
0,0,0,0
1.9039391,1.8452389,1.8452389,3.6904778
25.674576,1.634234,1.634234,3.268468
28.03154,4.9293175,4.9293175,9.858635
5.0446234,5.6997285,5.6997285,11.399457
0.13282645,0.26621318,0.26621318,0.53242636
2.0145879,0.98418766,0.98418766,1.96837532
14.506837,0.42386404,0.42386404,0.84772808
1.1644397,0,0,0
0.11986969,0.107494935,0.107494935,0.21498987
3.807885,0.3181498,0.3181498,0.6362996
0,0,0,0
6.2407727,11.512624,11.512624,23.025248
8.626643,7.0534024,7.0534024,14.1068048
0,0.11258387,0.11258387,0.22516774
0,2.0650806,2.0650806,4.1301612
0,1.0300745,1.0300745,2.060149
2.0889444,1.2430255,1.2430255,2.486051
1.032414,0.23424076,0.23424076,0.46848152
0.12923622,0,0,0
0.96482474,0,0,0
1.0451642,0.3457216,0.3457216,0.6914432
0.14962052,0.2872303,0.2872303,0.5744606
0,1.0553817,1.0553817,2.1107634
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.9308238,0,0,0
5.1477556,11.833308,11.833308,23.666616
0,0.29932147,0.29932147,0.59864294
0,0,0,0
0,0,0,0
16.277126,0.3864679,0.3864679,0.7729358
6.7469907,0.1877782,0.1877782,0.3755564
0.18673153,3.2574995,3.2574995,6.514999
13.9623575,0,0,0
7.390534,8.435986,8.435986,16.871972
1.2781807,10.371867,10.371867,20.743734
0,0,0,0
39.297043,41.721233,41.721233,83.442466
0,0,0,0
0,0,0,0
0.1693759,6.1016493,6.1016493,12.2032986
6.5877037,2.8867238,2.8867238,5.7734476
9.837805,1.031181,1.031181,2.062362
3.992674,5.5623837,5.5623837,11.1247674
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
9.968774,4.3651714,4.3651714,8.7303428
0,1.97722,1.97722,3.95444
0,0,0,0
0,0,0,0
40.148754,0.2015406,0.2015406,0.4030812
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
8.888194,9.640828,9.640828,19.281656
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.9731154,1.9040416,1.9040416,3.8080832
1.9764823,0,0,0
0,0.43746173,0.43746173,0.87492346
1.607127,34.15377,34.15377,68.30754
0,0,0,0
0.25023302,4.8516283,4.8516283,9.7032566
5.001797,4.291819,4.291819,8.583638
10.745738,3.9899383,3.9899383,7.9798766
0,0,0,0
4.042054,0.24448149,0.24448149,0.48896298
4.654119,0,0,0
8.200591,0.92294794,0.92294794,1.84589588
2.548066,0.16828366,0.16828366,0.33656732
5.584943,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.9272656,28.837654,28.837654,57.675308
0.45571056,0.22959761,0.22959761,0.45919522
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.55251575,0.39273277,0.39273277,0.78546554
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
